dimension,value,papers,papers_present,paper_prevalence,conference_equal_paper_prevalence,object_count,object_share,paper_normalized_object_share,conference_equal_paper_normalized_share
module,results / large-scale sparse dataset setup,250,1,0.004,0.005,1,0.000185,0.000364,0.000455
module,results / main results,250,1,0.004,0.005,3,0.000556,0.001,0.00125
module,results / more results / ablation,250,1,0.004,0.005,1,0.000185,0.000333,0.000417
module,results / more results / hyperparameters,250,1,0.004,0.005,1,0.000185,0.000333,0.000417
module,results / more results / overhead,250,1,0.004,0.005,1,0.000185,0.000333,0.000417
module,results / more results / trade-off,250,1,0.004,0.005,1,0.000185,0.000333,0.000417
module,results / novel-query mechanism,250,1,0.004,0.005,1,0.000185,0.000154,0.000192
module,results / pre-trained drop-in,250,1,0.004,0.003333,1,0.000185,0.000333,0.000278
module,results / qualitative_analysis,250,1,0.004,0.003333,1,0.000185,0.00025,0.000208
module,results / rank-budget runtime and reconstruction,250,1,0.004,0.005,1,0.000185,0.000364,0.000455
module,results / real-robot,250,1,0.004,0.005,2,0.00037,0.000667,0.000833
module,results / scaling,250,1,0.004,0.003333,1,0.000185,0.00025,0.000208
module,results / success range by agent,250,1,0.004,0.003333,1,0.000185,0.000174,0.000145
module,results / synthetic ANOVA sanity check,250,1,0.004,0.005,1,0.000185,0.000364,0.000455
module,results / tool_usage,250,1,0.004,0.003333,1,0.000185,0.00025,0.000208
module,results / training_efficiency,250,1,0.004,0.003333,1,0.000185,0.00025,0.000208
module,results / within-app versus across-version STD,250,1,0.004,0.003333,1,0.000185,0.000174,0.000145
module,results / §3.1.2 Chess results,250,1,0.004,0.003333,1,0.000185,0.000333,0.000278
module,results / §3.1–3.2,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,results / §3.2,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,results / §3.2.2 E-Commerce,250,1,0.004,0.003333,1,0.000185,0.000333,0.000278
module,results / §3.3 HotpotQA,250,1,0.004,0.003333,1,0.000185,0.000333,0.000278
module,results / §4 Experimental Evaluations,250,1,0.004,0.005,2,0.00037,0.0008,0.001
module,results / §4 Experimental Evaluations / Bayesian,250,1,0.004,0.005,1,0.000185,0.0004,0.0005
module,results / §4.1,250,1,0.004,0.005,1,0.000185,0.00025,0.000313
module,results / §4.2,250,2,0.008,0.008333,3,0.000556,0.000865,0.000825
module,results / §4.2 OS tuning,250,1,0.004,0.003333,1,0.000185,0.000333,0.000278
module,results / §4.3,250,1,0.004,0.005,1,0.000185,0.00025,0.000313
module,results / §5.1,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,results / §5.2,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,results / §5.2 SPAR-Bench,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,results / §5.2 VSI-Bench,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,results / §5.2.1 Cancer therapy,250,1,0.004,0.003333,2,0.00037,0.0004,0.000333
module,results / §5.2.2 Reacher,250,1,0.004,0.003333,1,0.000185,0.0002,0.000167
module,results / §5.2.3 nonlinear Cancer,250,1,0.004,0.003333,1,0.000185,0.0002,0.000167
module,results / §5.3 quantile regression,250,1,0.004,0.003333,2,0.00037,0.0004,0.000333
module,results / §5.4 Visualization Results,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,results / §5.4 generative dropout,250,1,0.004,0.003333,1,0.000185,0.0002,0.000167
module,results preview / abstract,250,1,0.004,0.005,1,0.000185,0.000286,0.000357
module,results/4.1,250,1,0.004,0.003333,1,0.000185,0.0008,0.000667
module,results/4.2,250,1,0.004,0.003333,1,0.000185,0.0008,0.000667
module,results/4.3.2,250,1,0.004,0.003333,1,0.000185,0.0008,0.000667
module,results/5.1,250,1,0.004,0.003333,1,0.000185,0.000444,0.00037
module,results/5.1–5.3,250,1,0.004,0.003333,1,0.000185,0.0004,0.000333
module,results/5.3,250,1,0.004,0.003333,1,0.000185,0.0004,0.000333
module,results/5.4,250,1,0.004,0.003333,1,0.000185,0.0004,0.000333
module,results/7.1,250,1,0.004,0.003333,1,0.000185,0.0004,0.000333
module,results/7.2,250,1,0.004,0.003333,2,0.00037,0.0008,0.000667
module,results/AgentBenchPlus performance,250,1,0.004,0.005,1,0.000185,0.000121,0.000152
module,results/AgentGymPlus performance,250,1,0.004,0.005,1,0.000185,0.000121,0.000152
module,results/ablation,250,2,0.008,0.006667,2,0.00037,0.0005,0.000417
module,results/case_study,250,1,0.004,0.005,1,0.000185,0.000121,0.000152
module,results/efficiency,250,1,0.004,0.003333,1,0.000185,0.000211,0.000175
module,results/failure_analysis,250,1,0.004,0.005,1,0.000185,0.000121,0.000152
module,results/interface reliance AgentBenchPlus,250,1,0.004,0.005,1,0.000185,0.000121,0.000152
module,results/interface reliance AgentGymPlus,250,1,0.004,0.005,1,0.000185,0.000121,0.000152
module,results/mechanism,250,1,0.004,0.003333,3,0.000556,0.000923,0.000769
module,results/method motivation,250,1,0.004,0.003333,1,0.000185,0.0004,0.000333
module,results/qualitative,250,1,0.004,0.003333,1,0.000185,0.0004,0.000333
module,results/section 3.1-3.2,250,1,0.004,0.005,1,0.000185,0.000308,0.000385
module,results/section 3.3,250,1,0.004,0.005,2,0.00037,0.000615,0.000769
module,results/section 4,250,1,0.004,0.005,1,0.000185,0.000308,0.000385
module,results/weight mixtures,250,1,0.004,0.005,1,0.000185,0.000108,0.000135
module,reward_settings,250,1,0.004,0.003333,1,0.000185,0.000133,0.000111
module,robustness,250,1,0.004,0.003333,5,0.000926,0.000606,0.000505
module,scaling_analysis,250,1,0.004,0.003333,1,0.000185,0.000133,0.000111
module,scenario datasets,250,1,0.004,0.003333,1,0.000185,0.000143,0.000119
module,scenario-distribution robustness,250,1,0.004,0.003333,1,0.000185,0.000143,0.000119
module,stability and dimension ablation,250,1,0.004,0.003333,1,0.000185,0.000143,0.000119
module,survey versus revealed values,250,1,0.004,0.003333,1,0.000185,0.000143,0.000119
module,synthetic beta ablation,250,1,0.004,0.005,1,0.000185,0.000364,0.000455
module,synthetic dataset,250,1,0.004,0.005,1,0.000185,0.000364,0.000455
module,synthetic main comparison,250,1,0.004,0.005,1,0.000185,0.000364,0.000455
module,theory,250,43,0.172,0.173333,72,0.013333,0.017536,0.01803
module,theory / optimal polynomial,250,1,0.004,0.003333,1,0.000185,0.000222,0.000185
module,theory / §3.3,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,theory / §8.1 MDPs with Partially Known Dynamics,250,1,0.004,0.005,1,0.000185,0.0008,0.001
module,theory latent spaces,250,1,0.004,0.003333,1,0.000185,0.000143,0.000119
module,theory/mechanism,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,theory_mechanism,250,1,0.004,0.005,2,0.00037,0.000615,0.000769
module,§1 Introduction,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,§2 Methodology — MoCA overview,250,1,0.004,0.005,1,0.000185,0.000364,0.000455
module,§2.1 Architecture,250,1,0.004,0.003333,1,0.000185,0.000267,0.000222
module,§2.1 normalization-to-ellipse geometry,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,§2.2 / motivating comparison,250,1,0.004,0.005,1,0.000185,0.000105,0.000132
module,§2.2 Eliciting Perception-Reasoning Decomposition,250,1,0.004,0.005,2,0.00037,0.000727,0.000909
module,§2.2 Irreducibility,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,§2.2 UALM-Gen / post-training recipe,250,1,0.004,0.003333,1,0.000185,0.000267,0.000222
module,§2.2 cross-model identification,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,§2.4 Structured Verbal Verification,250,1,0.004,0.005,1,0.000185,0.000364,0.000455
module,§2.4.1 Multimodal reasoning for audio generation,250,1,0.004,0.003333,1,0.000185,0.000267,0.000222
module,§3 / notation,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
module,§3 Flow Sampling method interface,250,1,0.004,0.005,1,0.000185,0.0004,0.0005
module,§3 method / interleaved pattern,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
module,§3 method / unified architecture,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
module,§3.1 Main Results (RQ1),250,1,0.004,0.005,1,0.000185,0.000364,0.000455
module,§3.1 sample-count ablation,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,§3.1 smoothing and ellipse-fitting ablation,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,§3.1–§3.2 Audio generation results,250,1,0.004,0.003333,1,0.000185,0.000267,0.000222
module,§3.2 Ablation Studies,250,1,0.004,0.005,1,0.000185,0.000364,0.000455
module,§3.2 Language model-based text-to-audio generation results,250,1,0.004,0.003333,1,0.000185,0.000267,0.000222
module,§3.2 method interface,250,1,0.004,0.005,1,0.000185,0.000105,0.000132
module,§3.2 policy training,250,1,0.004,0.005,1,0.000185,0.000105,0.000132
module,§3.2 sample cost,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,§3.2–§3.3 Path ranks and edge ranks,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,§3.3 Audio understanding results,250,1,0.004,0.003333,1,0.000185,0.000267,0.000222
module,§3.3 Multimodal pre-training results,250,1,0.004,0.003333,1,0.000185,0.000267,0.000222
module,§3.3 Outcome Verification,250,1,0.004,0.005,1,0.000185,0.000364,0.000455
module,§3.3 Reward Reliability — PV Oracle validation,250,1,0.004,0.005,1,0.000185,0.000364,0.000455
module,§3.3 Text capability,250,1,0.004,0.003333,1,0.000185,0.000267,0.000222
module,§3.3 ellipsoid-fitting runtime,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,§3.4 / training data summary,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
module,§3.4 Multimodal post-training analysis,250,1,0.004,0.003333,1,0.000185,0.000267,0.000222
module,§4 Graphical Characterization,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,§4 ellipse signatures as message authentication codes,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,§4.1 / EditVerseBench taxonomy,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
module,§4.1 Gaussian projections at alignment plateau,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,§4.1 mechanism,250,1,0.004,0.005,1,0.000185,0.000105,0.000132
module,§4.1 test-time control,250,1,0.004,0.005,1,0.000185,0.000105,0.000132
module,§4.1.1 mutually-exciting results,250,1,0.004,0.003333,1,0.000185,0.000364,0.000303
module,§4.1.2 refractory results,250,1,0.004,0.003333,1,0.000185,0.000364,0.000303
module,§4.1.3 support-window ablation,250,1,0.004,0.003333,1,0.000185,0.000364,0.000303
module,§4.1–§4.2 main results,250,1,0.004,0.005,1,0.000185,0.000105,0.000132
module,§4.2 / EditVerseBench main comparison,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
module,§4.2 / EditVerseBench user study,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
module,§4.2 / TGVE+ comparison,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
module,§4.2 / ground-truth comparison,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
module,§4.2 / qualitative method comparison,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
module,§4.2 Experiments and Visualizations; deeper-recursion and outer-subgrammar examples,250,1,0.004,0.005,1,0.000185,0.000364,0.000455
module,§4.2 Experiments and Visualizations; inner-subgrammar KL decomposition and parallel learning,250,1,0.004,0.005,1,0.000185,0.000364,0.000455
module,§4.2 full-diffusion diagnosis,250,1,0.004,0.005,1,0.000185,0.000105,0.000132
module,§4.2 real-world results,250,1,0.004,0.003333,1,0.000185,0.000364,0.000303
module,§4.3 transfer,250,1,0.004,0.005,1,0.000185,0.000105,0.000132
module,§4.4 ablation,250,1,0.004,0.005,1,0.000185,0.000105,0.000132
module,§5 / 2B optimal activation rate,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
module,§5 / interleave and sequential RoPE ablation,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
module,§5 / training-data ablation,250,1,0.004,0.003333,2,0.00037,0.000381,0.000317
module,§5 CIFAR-10 experiments,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,§5 Synthetic data experiments,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,§5 pretrained model diagnostics,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,§5 synthetic/CIFAR-10 results,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,§5.1 Robustness to Subgrammar Location,250,1,0.004,0.005,1,0.000185,0.000364,0.000455
module,§5.2 Activation-space analysis; PythonPCFG,250,1,0.004,0.005,1,0.000185,0.000364,0.000455
module,§5.3–§6 / 7B consistency and reuse,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
module,§6 Generalization: Do LMs “Know Syntax?”,250,1,0.004,0.005,1,0.000185,0.000364,0.000455
module,§6.1 Synthetic Energy Functions,250,1,0.004,0.005,1,0.000185,0.0004,0.0005
module,§6.2 Sampling Conformers of Peptides,250,1,0.004,0.005,3,0.000556,0.0012,0.0015
module,§6.3 Amortized Conformer Generation,250,1,0.004,0.005,1,0.000185,0.0004,0.0005
module,§7 / downstream SFT comparison,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
module,§7 / downstream performance,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
module,正文 §3 Data Construction,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,正文 §3.1 Interactive Environment / Battle Protocol / Verification,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,正文 §4.2 Best@k Sampling for Win Rate,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,正文 §4.2 Language-Specific Evaluation,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,正文 §4.2 Main Result / Adversarial Programming Battle Outcomes,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,正文 §4.3 Ablation Study on Components of SWINGARENA,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,附录 A More Experiment Results in SWINGARENA,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,附录 B Data Feature Distribution,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,附录 B.1 Clarity and Difficulty Distribution,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,附录 B.2 Data Length Distribution,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,附录 C Data Analysis / Length and Token Distributions,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,"附录 C.1 Stability, Reviewer Effects, and Failure Typology",250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
module,附录 E Annotator Demographics,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
width,double_column,250,75,0.3,0.301667,539,0.099815,0.124004,0.119328
width,inset,250,96,0.384,0.386667,335,0.062037,0.070951,0.071223
width,page_width,250,213,0.852,0.858333,3071,0.568704,0.536362,0.527018
width,single_column,250,202,0.808,0.823333,1455,0.269444,0.256682,0.269098
purpose,ablation,250,219,0.876,0.866667,1137,0.210556,0.194777,0.19299
purpose,dataset,250,139,0.556,0.55,442,0.081852,0.078789,0.077143
purpose,efficiency_cost,250,185,0.74,0.743333,852,0.157778,0.144425,0.145679
purpose,experimental_design,250,206,0.824,0.83,857,0.158704,0.159012,0.158524
purpose,failure,250,148,0.592,0.596667,417,0.077222,0.075532,0.074276
purpose,headline,250,239,0.956,0.956667,642,0.118889,0.144077,0.144338
purpose,main_comparison,250,245,0.98,0.976667,2170,0.401852,0.419738,0.414192
purpose,mechanism,250,221,0.884,0.883333,1161,0.215,0.207233,0.208668
purpose,method_interface,250,228,0.912,0.91,778,0.144074,0.151972,0.150283
purpose,other,250,32,0.128,0.125,44,0.008148,0.008591,0.008479
purpose,qualitative_evidence,250,201,0.804,0.806667,1063,0.196852,0.208254,0.20713
purpose,reproduction,250,201,0.804,0.805,1091,0.202037,0.180735,0.178364
purpose,robustness,250,236,0.944,0.943333,2050,0.37963,0.355974,0.356437
purpose,theory_mechanism,250,213,0.852,0.856667,653,0.120926,0.154584,0.157858
types,architecture,250,140,0.56,0.55,205,0.037963,0.042638,0.041651
types,area,250,50,0.2,0.198333,169,0.031296,0.027109,0.028351
types,bar,250,132,0.528,0.528333,341,0.063148,0.060225,0.059922
types,box,250,21,0.084,0.083333,34,0.006296,0.007102,0.007612
types,conceptual_diagram,250,220,0.88,0.88,517,0.095741,0.112344,0.112045
types,heatmap,250,89,0.356,0.363333,246,0.045556,0.045632,0.046891
types,histogram,250,31,0.124,0.121667,59,0.010926,0.013399,0.012369
types,image_montage,250,102,0.408,0.4,494,0.091481,0.088577,0.08659
types,line,250,209,0.836,0.838333,1270,0.235185,0.238019,0.246625
types,map,250,12,0.048,0.046667,25,0.00463,0.004463,0.00447
types,matrix,250,70,0.28,0.283333,165,0.030556,0.030696,0.031999
types,network,250,24,0.096,0.095,41,0.007593,0.011459,0.011844
types,other,250,60,0.24,0.245,192,0.035556,0.032394,0.034025
types,pareto,250,13,0.052,0.055,60,0.011111,0.005592,0.006481
types,pipeline,250,180,0.72,0.71,311,0.057593,0.065917,0.064043
types,qualitative_grid,250,152,0.608,0.608333,661,0.122407,0.119086,0.117875
types,scatter,250,114,0.456,0.463333,304,0.056296,0.063454,0.064681
types,screenshot,250,55,0.22,0.208333,203,0.037593,0.02854,0.026745
types,table,250,237,0.948,0.946667,2329,0.431296,0.426855,0.420057
types,tree,250,9,0.036,0.036667,12,0.002222,0.002661,0.002759
types,violin,250,5,0.02,0.02,6,0.001111,0.001159,0.001143
caption_moves,abbreviation_definition,250,139,0.556,0.56,562,0.104074,0.09815,0.101555
caption_moves,appendix_pointer,250,120,0.48,0.48,463,0.085741,0.067493,0.067427
caption_moves,comparison,250,241,0.964,0.958333,2764,0.511852,0.529326,0.53118
caption_moves,encoding_key,250,239,0.956,0.956667,2007,0.371667,0.393346,0.395281
caption_moves,main_finding,250,210,0.84,0.836667,1485,0.275,0.287307,0.288502
caption_moves,setup,250,246,0.984,0.981667,4465,0.826852,0.812243,0.812008
caption_moves,title,250,247,0.988,0.986667,5377,0.995741,0.98268,0.981102
caption_moves,uncertainty_definition,250,117,0.468,0.48,364,0.067407,0.068315,0.070497
caption_headline_bold,0,250,213,0.852,0.85,3861,0.715,0.736347,0.731689
caption_headline_bold,1,250,104,0.416,0.416667,1539,0.285,0.251653,0.254978
caption_self_contained,0,250,212,0.848,0.838333,2295,0.425,0.43732,0.428603
caption_self_contained,1,250,226,0.904,0.903333,3105,0.575,0.55068,0.558064
caption_main_finding,0,250,241,0.964,0.963333,3870,0.716667,0.69255,0.688848
caption_main_finding,1,250,210,0.84,0.836667,1530,0.283333,0.29545,0.297819
font_family,Apple Color Emoji,250,1,0.004,0.003333,1,0.000185,0.000333,0.000278
font_family,AppleColorEmoji,250,1,0.004,0.003333,1,0.000185,0.00025,0.000208
font_family,AppleSymbols,250,2,0.008,0.008333,3,0.000556,0.001061,0.001023
font_family,Aptos,250,12,0.048,0.043333,87,0.016111,0.013361,0.011952
font_family,Aptos (embedded graphic text),250,1,0.004,0.003333,1,0.000185,0.000444,0.00037
font_family,Aptos-Bold,250,1,0.004,0.003333,5,0.000926,0.001176,0.00098
font_family,Arial,250,31,0.124,0.12,334,0.061852,0.049183,0.047859
font_family,Arial (embedded image-label estimate),250,1,0.004,0.003333,1,0.000185,0.000444,0.00037
font_family,Arial Black,250,2,0.008,0.008333,15,0.002778,0.002943,0.002929
font_family,Arial Bold,250,2,0.008,0.006667,3,0.000556,0.001011,0.000842
font_family,Arial Bold Italic,250,1,0.004,0.003333,1,0.000185,0.000211,0.000175
font_family,Arial Rounded MT Bold,250,1,0.004,0.005,13,0.002407,0.001677,0.002097
font_family,Arial-Bold,250,1,0.004,0.003333,10,0.001852,0.003077,0.002564
