left_dimension,left_value,right_dimension,right_value,eligible_papers,papers_present,paper_prevalence_within_left,denominator_objects,object_count,conditional_object_share,paper_normalized_conditional_share,conference_equal_paper_normalized_conditional_share
kind,table,module,appendix B,237,6,0.025316,2329,6,0.002576,0.005802,0.007162
kind,table,module,appendix B / VBench-I2V dimensions,237,1,0.004219,2329,1,0.000429,0.000527,0.000437
kind,table,module,appendix B / representative failure case,237,1,0.004219,2329,1,0.000429,0.000151,0.00019
kind,table,module,appendix B statistics,237,1,0.004219,2329,3,0.001288,0.001808,0.001499
kind,table,module,appendix B.1,237,4,0.016878,2329,4,0.001717,0.001899,0.002059
kind,table,module,appendix B.2,237,3,0.012658,2329,4,0.001717,0.001934,0.00221
kind,table,module,appendix B.2 GTZAN results,237,1,0.004219,2329,1,0.000429,0.000352,0.000291
kind,table,module,appendix B.2 Maestro results,237,1,0.004219,2329,1,0.000429,0.000352,0.000291
kind,table,module,appendix B.3,237,3,0.012658,2329,3,0.001288,0.001552,0.001468
kind,table,module,appendix B.4,237,2,0.008439,2329,4,0.001717,0.001371,0.001501
kind,table,module,appendix B.5,237,1,0.004219,2329,1,0.000429,0.000281,0.000355
kind,table,module,appendix B.6,237,1,0.004219,2329,1,0.000429,0.000527,0.000437
kind,table,module,appendix B.7,237,1,0.004219,2329,2,0.000859,0.001055,0.000874
kind,table,module,appendix C,237,5,0.021097,2329,11,0.004723,0.004899,0.004627
kind,table,module,appendix C / TreeHFD comparison,237,1,0.004219,2329,1,0.000429,0.000527,0.000665
kind,table,module,appendix C / motion conditioning quality check,237,1,0.004219,2329,1,0.000429,0.000527,0.000437
kind,table,module,appendix C DINO-v2 T2I,237,1,0.004219,2329,1,0.000429,0.000325,0.000269
kind,table,module,appendix C DINO-v2 truncated,237,1,0.004219,2329,1,0.000429,0.000325,0.000269
kind,table,module,appendix C covariance-matching variants,237,1,0.004219,2329,1,0.000429,0.000325,0.000269
kind,table,module,appendix C dataset-size ablation,237,1,0.004219,2329,1,0.000429,0.000325,0.000269
kind,table,module,appendix C distributional diagnostics,237,1,0.004219,2329,1,0.000429,0.000325,0.000269
kind,table,module,appendix C hyperparameters,237,1,0.004219,2329,1,0.000429,0.000603,0.0005
kind,table,module,appendix C over-parameterized regime,237,1,0.004219,2329,1,0.000429,0.000325,0.000269
kind,table,module,appendix C text classification,237,1,0.004219,2329,1,0.000429,0.000325,0.000269
kind,table,module,appendix C theoretical-objective ablation,237,1,0.004219,2329,1,0.000429,0.000325,0.000269
kind,table,module,appendix C transformer transfer,237,1,0.004219,2329,1,0.000429,0.000325,0.000269
kind,table,module,appendix C zero-diversity generators,237,1,0.004219,2329,1,0.000429,0.000325,0.000269
kind,table,module,appendix C.1,237,3,0.012658,2329,7,0.003006,0.002608,0.003072
kind,table,module,appendix C.1 / AgentBench dataset,237,1,0.004219,2329,1,0.000429,0.000151,0.00019
kind,table,module,appendix C.2,237,4,0.016878,2329,5,0.002147,0.002109,0.001748
kind,table,module,appendix C.2 / AgentGym dataset,237,1,0.004219,2329,1,0.000429,0.000151,0.00019
kind,table,module,appendix C.3,237,3,0.012658,2329,3,0.001288,0.004905,0.00607
kind,table,module,appendix C.3.1,237,1,0.004219,2329,1,0.000429,0.000156,0.000197
kind,table,module,appendix C.4,237,1,0.004219,2329,1,0.000429,0.000352,0.000291
kind,table,module,appendix C.5.1,237,1,0.004219,2329,1,0.000429,0.000156,0.000197
kind,table,module,appendix C.5.2,237,1,0.004219,2329,1,0.000429,0.000156,0.000197
kind,table,module,appendix C.6.1,237,1,0.004219,2329,1,0.000429,0.000156,0.000197
kind,table,module,appendix C.6.2,237,1,0.004219,2329,3,0.001288,0.000469,0.000591
kind,table,module,appendix C.7.1,237,1,0.004219,2329,1,0.000429,0.000156,0.000197
kind,table,module,appendix D,237,7,0.029536,2329,30,0.012881,0.00687,0.005693
kind,table,module,appendix D / AgentBenchPlus environment statistics,237,1,0.004219,2329,1,0.000429,0.000151,0.00019
kind,table,module,appendix D / AgentGymPlus environment statistics,237,1,0.004219,2329,1,0.000429,0.000151,0.00019
kind,table,module,appendix D.1,237,7,0.029536,2329,7,0.003006,0.003393,0.003784
kind,table,module,appendix D.1/E.1,237,1,0.004219,2329,1,0.000429,8.8e-05,7.3e-05
kind,table,module,appendix D.2,237,2,0.008439,2329,2,0.000859,0.000879,0.000728
kind,table,module,appendix D.2 / 500M and 1.5B training,237,1,0.004219,2329,1,0.000429,0.000527,0.000437
kind,table,module,appendix D.2 / LLaMA and Qwen continual pretraining,237,1,0.004219,2329,1,0.000429,0.000527,0.000437
kind,table,module,appendix D.2 / shared 1.7B and 4B pretraining,237,1,0.004219,2329,1,0.000429,0.000527,0.000437
kind,table,module,appendix D.2 / two-stage continual pretraining,237,1,0.004219,2329,1,0.000429,0.000527,0.000437
kind,table,module,appendix D.2.3,237,1,0.004219,2329,1,0.000429,0.000384,0.000318
kind,table,module,appendix D.3,237,4,0.016878,2329,9,0.003864,0.002098,0.002265
kind,table,module,appendix D.3 / model architectural configuration,237,1,0.004219,2329,1,0.000429,0.000527,0.000437
kind,table,module,appendix D.3 / task goals,237,1,0.004219,2329,1,0.000429,0.000325,0.000269
kind,table,module,appendix D.3 ablation,237,1,0.004219,2329,1,0.000429,0.000603,0.0005
kind,table,module,appendix D.3.2,237,1,0.004219,2329,1,0.000429,0.000352,0.000291
kind,table,module,appendix D.3.3,237,1,0.004219,2329,1,0.000429,0.000352,0.000291
kind,table,module,appendix D.4,237,2,0.008439,2329,2,0.000859,0.000949,0.000969
kind,table,module,appendix D/E,237,1,0.004219,2329,1,0.000429,0.000422,0.00035
kind,table,module,appendix E,237,4,0.016878,2329,19,0.008158,0.003062,0.003267
kind,table,module,appendix E / appearance aggregate,237,1,0.004219,2329,1,0.000429,0.000325,0.000269
kind,table,module,appendix E / content aggregate,237,1,0.004219,2329,1,0.000429,0.000325,0.000269
kind,table,module,appendix E / default task breakdown,237,1,0.004219,2329,1,0.000429,0.000325,0.000269
kind,table,module,appendix E / largest fluctuation,237,1,0.004219,2329,1,0.000429,0.000325,0.000269
kind,table,module,appendix E / legacy action invocation counts,237,1,0.004219,2329,1,0.000429,0.000151,0.00019
kind,table,module,appendix E / task × variation breakdown,237,1,0.004219,2329,1,0.000429,0.000325,0.000269
kind,table,module,appendix E.1,237,2,0.008439,2329,2,0.000859,0.000844,0.000699
kind,table,module,appendix E.1.1,237,1,0.004219,2329,1,0.000429,8.8e-05,7.3e-05
kind,table,module,appendix E.1.2,237,1,0.004219,2329,1,0.000429,8.8e-05,7.3e-05
kind,table,module,appendix E.1.3,237,1,0.004219,2329,1,0.000429,8.8e-05,7.3e-05
kind,table,module,appendix E.1.4,237,1,0.004219,2329,1,0.000429,8.8e-05,7.3e-05
kind,table,module,appendix E.2,237,2,0.008439,2329,4,0.001717,0.000686,0.000568
kind,table,module,appendix E.3,237,2,0.008439,2329,3,0.001288,0.000932,0.000772
kind,table,module,appendix E.4,237,3,0.012658,2329,7,0.003006,0.00262,0.002171
kind,table,module,appendix E.5,237,3,0.012658,2329,6,0.002576,0.00262,0.002535
kind,table,module,appendix E.6,237,1,0.004219,2329,2,0.000859,0.000844,0.000699
kind,table,module,appendix F,237,7,0.029536,2329,54,0.023186,0.009394,0.00927
kind,table,module,appendix F / counterbalanced KnowledgeGraph prompt,237,1,0.004219,2329,1,0.000429,0.000151,0.00019
kind,table,module,appendix F / intent misunderstanding,237,1,0.004219,2329,1,0.000429,0.000325,0.000269
kind,table,module,appendix F / invalid actions,237,1,0.004219,2329,1,0.000429,0.000325,0.000269
kind,table,module,appendix F / loop actions,237,1,0.004219,2329,1,0.000429,0.000325,0.000269
kind,table,module,appendix F.1,237,4,0.016878,2329,5,0.002147,0.002901,0.002404
kind,table,module,appendix F.3,237,1,0.004219,2329,3,0.001288,0.000264,0.000219
kind,table,module,appendix F.4,237,2,0.008439,2329,2,0.000859,0.001266,0.001413
kind,table,module,appendix G,237,4,0.016878,2329,4,0.001717,0.001524,0.001769
kind,table,module,appendix G / naive IR sensitivity,237,1,0.004219,2329,1,0.000429,0.000151,0.00019
kind,table,module,appendix G.1,237,2,0.008439,2329,3,0.001288,0.001125,0.001054
kind,table,module,appendix G.2,237,2,0.008439,2329,2,0.000859,0.001266,0.001413
kind,table,module,appendix G.3,237,3,0.012658,2329,3,0.001288,0.001547,0.001768
kind,table,module,appendix H,237,5,0.021097,2329,7,0.003006,0.002926,0.002607
kind,table,module,appendix H / AgentBenchPlus IR alpha=0.5,237,1,0.004219,2329,1,0.000429,0.000151,0.00019
kind,table,module,appendix H / AgentBenchPlus IR alpha=1,237,1,0.004219,2329,1,0.000429,0.000151,0.00019
kind,table,module,appendix H / AgentBenchPlus IR alpha=2,237,1,0.004219,2329,1,0.000429,0.000151,0.00019
kind,table,module,appendix H / AgentGymPlus IR alpha=0.5,237,1,0.004219,2329,1,0.000429,0.000151,0.00019
kind,table,module,appendix H / AgentGymPlus IR alpha=1,237,1,0.004219,2329,1,0.000429,0.000151,0.00019
kind,table,module,appendix H / AgentGymPlus IR alpha=2,237,1,0.004219,2329,1,0.000429,0.000151,0.00019
kind,table,module,appendix H.2,237,1,0.004219,2329,1,0.000429,0.000264,0.000219
kind,table,module,appendix H.3,237,1,0.004219,2329,1,0.000429,0.000264,0.000219
kind,table,module,appendix I,237,5,0.021097,2329,5,0.002147,0.002649,0.002398
kind,table,module,appendix I / Perturbation-1 TextCraft prompt,237,1,0.004219,2329,1,0.000429,0.000151,0.00019
kind,table,module,appendix I / Perturbation-2 TextCraft prompt,237,1,0.004219,2329,1,0.000429,0.000151,0.00019
kind,table,module,appendix I / original TextCraft prompt,237,1,0.004219,2329,1,0.000429,0.000151,0.00019
kind,table,module,appendix J,237,3,0.012658,2329,3,0.001288,0.00082,0.000882
kind,table,module,appendix K,237,2,0.008439,2329,2,0.000859,0.000686,0.00075
kind,table,module,appendix L,237,3,0.012658,2329,3,0.001288,0.002092,0.001916
kind,table,module,appendix M.1,237,1,0.004219,2329,1,0.000429,0.000422,0.000532
kind,table,module,appendix P,237,1,0.004219,2329,18,0.007729,0.001582,0.001311
kind,table,module,appendix P/results,237,1,0.004219,2329,1,0.000429,0.000844,0.000699
kind,table,module,appendix R/results,237,1,0.004219,2329,1,0.000429,0.000844,0.000699
kind,table,module,appendix S/limitations,237,1,0.004219,2329,1,0.000429,0.000844,0.000699
kind,table,module,appendix floats / interface mappings,237,1,0.004219,2329,6,0.002576,0.000904,0.00114
kind,table,module,appendix results / Appendix E.3 Finetuning,237,1,0.004219,2329,1,0.000429,0.004219,0.005319
kind,table,module,appendix.D.2,237,1,0.004219,2329,1,0.000429,0.001055,0.00133
kind,table,module,appendix.D.3,237,1,0.004219,2329,1,0.000429,0.001055,0.00133
kind,table,module,appendix.D.4,237,1,0.004219,2329,1,0.000429,0.001055,0.00133
kind,table,module,appendix/A,237,1,0.004219,2329,1,0.000429,0.000703,0.000583
kind,table,module,appendix/A.1,237,1,0.004219,2329,1,0.000429,0.000703,0.000583
kind,table,module,appendix/A.2,237,1,0.004219,2329,1,0.000429,0.000703,0.000583
kind,table,module,appendix/A.3,237,1,0.004219,2329,1,0.000429,0.000703,0.000583
kind,table,module,appendix/B.1,237,1,0.004219,2329,2,0.000859,0.000444,0.000368
kind,table,module,appendix/B.4,237,1,0.004219,2329,2,0.000859,0.000444,0.000368
kind,table,module,appendix/B.6,237,1,0.004219,2329,2,0.000859,0.000444,0.000368
kind,table,module,appendix/C,237,1,0.004219,2329,2,0.000859,0.000938,0.001182
kind,table,module,appendix/C.1,237,1,0.004219,2329,2,0.000859,0.000444,0.000368
kind,table,module,appendix/C.2,237,1,0.004219,2329,2,0.000859,0.000444,0.000368
kind,table,module,appendix/C.3,237,1,0.004219,2329,2,0.000859,0.000444,0.000368
kind,table,module,appendix/C.4,237,1,0.004219,2329,2,0.000859,0.000444,0.000368
kind,table,module,appendix/C.5,237,1,0.004219,2329,2,0.000859,0.000444,0.000368
kind,table,module,appendix/C.6,237,1,0.004219,2329,1,0.000429,0.000222,0.000184
kind,table,module,appendix/E,237,1,0.004219,2329,1,0.000429,0.001055,0.000874
kind,table,module,appendix/E.1,237,1,0.004219,2329,1,0.000429,0.000469,0.000591
kind,table,module,appendix/E.1 procedural pretraining,237,1,0.004219,2329,1,0.000429,0.000301,0.00038
kind,table,module,appendix/E.2,237,1,0.004219,2329,2,0.000859,0.000938,0.001182
kind,table,module,appendix/E.3,237,1,0.004219,2329,1,0.000429,0.000469,0.000591
kind,table,module,appendix/L scaling,237,1,0.004219,2329,2,0.000859,0.000603,0.00076
kind,table,module,appendix/M.1 downstream fine-tuning,237,1,0.004219,2329,2,0.000859,0.000603,0.00076
kind,table,module,appendix/M.2 zero-shot results,237,1,0.004219,2329,1,0.000429,0.000301,0.00038
kind,table,module,appendix/N.1 algorithmic reasoning,237,1,0.004219,2329,1,0.000429,0.000301,0.00038
kind,table,module,appendix/N.1 layer transfer — ADDITION,237,1,0.004219,2329,1,0.000429,0.000301,0.00038
kind,table,module,appendix/N.1 layer transfer — HAYSTACK,237,1,0.004219,2329,1,0.000429,0.000301,0.00038
kind,table,module,appendix/N.1 layer transfer — REVERSED ADDITION,237,1,0.004219,2329,1,0.000429,0.000301,0.00038
kind,table,module,appendix/N.1 layer transfer — SORTING,237,1,0.004219,2329,1,0.000429,0.000301,0.00038
kind,table,module,appendix/N.1 perturbation controls,237,1,0.004219,2329,1,0.000429,0.000301,0.00038
kind,table,module,appendix/N.3 weight mixture,237,1,0.004219,2329,1,0.000429,0.000301,0.00038
kind,table,module,appendix:A,237,1,0.004219,2329,1,0.000429,0.00211,0.001748
kind,table,module,appendix:A.4,237,1,0.004219,2329,1,0.000429,0.000844,0.000699
kind,table,module,appendix:A.7,237,1,0.004219,2329,1,0.000429,0.000844,0.000699
kind,table,module,appendix:A.8,237,1,0.004219,2329,1,0.000429,0.000844,0.000699
kind,table,module,appendix:A.9,237,1,0.004219,2329,1,0.000429,0.000844,0.000699
kind,table,module,appendix:B,237,1,0.004219,2329,1,0.000429,0.000527,0.000665
kind,table,module,appendix:B.3,237,1,0.004219,2329,1,0.000429,0.00211,0.001748
kind,table,module,appendix:C,237,1,0.004219,2329,3,0.001288,0.001582,0.001995
kind,table,module,appendix:D,237,1,0.004219,2329,2,0.000859,0.000496,0.000411
kind,table,module,appendix:D.3,237,1,0.004219,2329,1,0.000429,0.000703,0.000583
kind,table,module,appendix:D.5,237,1,0.004219,2329,4,0.001717,0.002813,0.002331
kind,table,module,appendix:E,237,1,0.004219,2329,1,0.000429,0.000527,0.000665
kind,table,module,appendix:F,237,1,0.004219,2329,1,0.000429,0.000248,0.000206
kind,table,module,appendix:G,237,1,0.004219,2329,1,0.000429,0.000248,0.000206
kind,table,module,appendix:H,237,1,0.004219,2329,1,0.000429,0.000248,0.000206
kind,table,module,appendix:I.5,237,1,0.004219,2329,1,0.000429,0.000422,0.000532
kind,table,module,appendix:J.2,237,1,0.004219,2329,1,0.000429,0.000422,0.000532
kind,table,module,appendix:J.4,237,1,0.004219,2329,1,0.000429,0.000422,0.000532
kind,table,module,appendix:K,237,1,0.004219,2329,3,0.001288,0.000745,0.000617
kind,table,module,appendix:K.2,237,1,0.004219,2329,1,0.000429,0.000422,0.000532
kind,table,module,appendix:K.3,237,1,0.004219,2329,1,0.000429,0.000422,0.000532
kind,table,module,appendix:L.1,237,1,0.004219,2329,2,0.000859,0.000844,0.001064
kind,table,module,appendix:M,237,1,0.004219,2329,1,0.000429,0.000248,0.000206
kind,table,module,appendix:M.3,237,1,0.004219,2329,1,0.000429,0.000422,0.000532
kind,table,module,appendix:N,237,1,0.004219,2329,1,0.000429,0.000248,0.000206
kind,table,module,appendix:P,237,1,0.004219,2329,1,0.000429,0.000248,0.000206
kind,table,module,appendix:Q,237,1,0.004219,2329,2,0.000859,0.000496,0.000411
kind,table,module,appendix_A,237,1,0.004219,2329,1,0.000429,0.000527,0.000437
kind,table,module,appendix_B2,237,1,0.004219,2329,1,0.000429,0.000422,0.000532
kind,table,module,appendix_B4,237,1,0.004219,2329,1,0.000429,0.000422,0.000532
kind,table,module,appendix_B_benchmark_comparison,237,1,0.004219,2329,1,0.000429,0.000603,0.00076
kind,table,module,appendix_B_throughput,237,1,0.004219,2329,1,0.000429,0.000703,0.000583
kind,table,module,appendix_C,237,2,0.008439,2329,2,0.000859,0.000949,0.000969
kind,table,module,appendix_C.10,237,1,0.004219,2329,1,0.000429,0.000281,0.000233
kind,table,module,appendix_C.11,237,1,0.004219,2329,2,0.000859,0.000563,0.000466
kind,table,module,appendix_C.3,237,1,0.004219,2329,1,0.000429,0.000281,0.000233
kind,table,module,appendix_C.4,237,1,0.004219,2329,1,0.000429,0.000281,0.000233
kind,table,module,appendix_C.5,237,1,0.004219,2329,1,0.000429,0.000281,0.000233
kind,table,module,appendix_C.6,237,1,0.004219,2329,1,0.000429,0.000281,0.000233
kind,table,module,appendix_C.7,237,1,0.004219,2329,1,0.000429,0.000281,0.000233
kind,table,module,appendix_C.8,237,1,0.004219,2329,2,0.000859,0.000563,0.000466
kind,table,module,appendix_C.9,237,1,0.004219,2329,1,0.000429,0.000281,0.000233
kind,table,module,appendix_C1_language_modeling,237,1,0.004219,2329,3,0.001288,0.00211,0.001748
kind,table,module,appendix_D,237,2,0.008439,2329,2,0.000859,0.000949,0.000969
kind,table,module,appendix_E,237,1,0.004219,2329,1,0.000429,0.004219,0.003497
kind,table,module,appendix_E_ggbench,237,1,0.004219,2329,1,0.000429,0.000603,0.00076
kind,table,module,appendix_I,237,1,0.004219,2329,1,0.000429,0.001055,0.00133
kind,table,module,appendix_J,237,1,0.004219,2329,1,0.000429,0.001055,0.00133
kind,table,module,appendix_L,237,1,0.004219,2329,1,0.000429,0.001055,0.00133
kind,table,module,appendix_ablation,237,1,0.004219,2329,1,0.000429,0.000527,0.000665
kind,table,module,appendix_bmp_setup,237,1,0.004219,2329,1,0.000429,0.001055,0.00133
kind,table,module,appendix_brps_setup,237,1,0.004219,2329,1,0.000429,0.001055,0.00133
kind,table,module,appendix_complexity,237,1,0.004219,2329,1,0.000429,0.000527,0.000665
kind,table,module,appendix_consistency,237,1,0.004219,2329,1,0.000429,0.000527,0.000665
kind,table,module,appendix_efficiency,237,1,0.004219,2329,1,0.000429,0.000469,0.000389
kind,table,module,appendix_extensive_form_hyperparameters,237,1,0.004219,2329,1,0.000429,0.001055,0.00133
kind,table,module,appendix_g_overhead,237,1,0.004219,2329,1,0.000429,0.001055,0.000874
kind,table,module,appendix_generalization,237,1,0.004219,2329,1,0.000429,0.000527,0.000665
kind,table,module,appendix_h_usage_statistics,237,1,0.004219,2329,1,0.000429,0.001055,0.000874
